0 	 42002658
1 	 2710
2 	 2545
3 	 2400
4 	 2271
5 	 2123
6 	 1972
7 	 1800
8 	 1673
9 	 1551
10 	 1395
11 	 1256
12 	 1034
13 	 822
14 	 517
15 	 113
16 	 113
17 	 113
18 	 113
19 	 113
20 	 113
21 	 113
22 	 113
23 	 113
24 	 113
25 	 113
26 	 111
27 	 100
28 	 100
29 	 100
30 	 100
31 	 100
32 	 100
33 	 100
34 	 100
35 	 100
36 	 100
37 	 100
38 	 100
39 	 100
40 	 100
41 	 96
42 	 91
43 	 91
44 	 91
45 	 91
46 	 91
47 	 91
48 	 91
49 	 91
50 	 91
51 	 91
52 	 91
53 	 91
54 	 91
55 	 91
56 	 91
57 	 91
58 	 91
59 	 91
60 	 91
61 	 91
62 	 91
63 	 91
64 	 91
65 	 91
66 	 91
67 	 91
68 	 91
69 	 91
70 	 91
71 	 91
72 	 91
73 	 91
74 	 91
75 	 91
76 	 91
77 	 91
78 	 91
79 	 91
80 	 91
81 	 91
82 	 91
83 	 91
84 	 91
85 	 91
86 	 91
87 	 91
88 	 91
89 	 91
90 	 91
91 	 91
92 	 91
93 	 91
94 	 91
95 	 91
96 	 91
97 	 91
98 	 91
99 	 91
100 	 91
101 	 91
102 	 91
103 	 91
104 	 91
105 	 91
106 	 91
107 	 91
108 	 91
109 	 91
110 	 91
111 	 91
112 	 91
113 	 91
114 	 90
115 	 90
116 	 90
117 	 90
118 	 90
119 	 90
120 	 90
121 	 90
122 	 90
123 	 90
124 	 90
125 	 90
126 	 90
127 	 90
128 	 90
129 	 90
130 	 90
131 	 90
132 	 90
133 	 90
134 	 90
135 	 90
136 	 90
137 	 90
138 	 90
139 	 90
140 	 90
141 	 90
142 	 90
143 	 90
144 	 90
145 	 90
146 	 90
147 	 90
148 	 90
149 	 90
150 	 90
151 	 90
152 	 90
153 	 90
154 	 90
155 	 90
156 	 90
157 	 90
158 	 90
159 	 90
160 	 90
161 	 90
162 	 90
163 	 90
164 	 90
165 	 90
166 	 90
167 	 90
168 	 90
169 	 90
170 	 90
171 	 90
172 	 90
173 	 90
174 	 90
175 	 89
176	87
177	87
178	87
179	87
180	87
