0 	 48
1 	 48
2 	 35
3 	 34
4 	 34
5 	 34
6 	 34
7 	 34
8 	 34
9 	 34
10 	 34
11 	 34
12 	 34
13 	 34
14 	 34
15 	 34
16 	 34
17 	 34
18 	 34
19 	 34
20 	 34
21 	 34
22 	 34
23 	 34
24 	 34
25 	 34
26 	 34
27 	 34
28 	 34
29 	 33
30 	 33
31 	 33
32 	 33
33 	 33
34 	 33
35 	 33
36 	 33
37 	 33
38 	 33
39 	 33
40 	 33
41 	 33
42 	 33
43 	 33
44 	 33
45 	 33
46 	 33
47 	 33
48 	 33
49 	 33
50 	 33
51 	 33
52 	 33
53 	 33
54 	 33
55 	 33
56 	 33
57 	 33
58 	 33
59 	 33
60 	 33
61 	 33
62 	 33
63 	 33
64 	 33
65 	 33
66 	 33
67 	 33
68 	 33
69 	 33
70 	 33
71 	 33
72 	 33
73 	 33
74 	 33
75 	 33
76 	 32
77 	 32
78 	 32
79 	 32
80 	 32
81 	 32
82 	 32
83 	 32
84 	 32
85 	 32
86 	 32
87 	 32
88 	 32
89 	 32
90 	 32
91 	 32
92 	 32
93 	 32
94 	 32
95 	 32
96 	 32
97 	 32
98 	 32
99 	 32
100 	 32
101 	 32
102 	 32
103 	 32
104 	 32
105 	 32
106 	 32
107 	 32
108 	 31
109 	 31
110 	 31
111 	 31
112 	 31
113 	 31
114 	 31
115 	 31
116 	 31
117 	 31
118 	 31
119 	 31
120 	 31
121 	 31
122 	 31
123 	 31
124 	 31
125 	 31
126 	 31
127 	 31
128 	 31
129 	 31
130 	 31
131 	 31
132 	 31
133 	 31
134 	 31
135 	 31
136 	 31
137 	 31
138 	 31
139 	 31
140 	 31
141 	 31
142 	 31
143 	 31
144 	 31
145 	 31
146 	 31
147 	 31
148 	 31
149 	 31
150 	 31
151 	 31
152 	 31
153 	 31
154 	 31
155 	 31
156 	 31
157 	 31
158 	 31
159 	 31
160 	 31
161 	 31
162 	 31
163 	 31
164 	 31
165 	 31
166 	 31
167 	 31
168 	 31
169 	 31
170 	 31
171 	 31
172 	 31
173 	 31
174 	 31
175 	 31
176 	 31
177 	 31
178 	 31
179 	 31
180 	 31
